ref	pos	strand	convertedBaseCount_unfiltered_uniq	unconvertedBaseCount_unfiltered_uniq	convertedBaseCount_unfiltered_multi	unconvertedBaseCount_unfiltered_multi	convertedBaseCount_filtered_uniq	unconvertedBaseCount_filtered_uniq	convertedBaseCount_filtered_multi	unconvertedBaseCount_filtered_multi	u	d	ur	pval	passed
chr2	24067737	-	59	8	2	0	59	2	2	0	2	61	0.03278688524590164	0.01743469442407414	false
chr2	24203700	-	25	0	1	0	25	0	1	0	0	25	0.0	1.0	false
chr2	24768516	+	13	4	1	0	13	4	1	0	4	17	0.23529411764705882	2.6995946172424575e-7	true
chr2	24920005	-	41	1	1	0	41	1	1	0	1	42	0.023809523809523808	0.12931308908678427	false
chr2	26367148	+	45	1	1	0	45	1	1	0	1	46	0.021739130434782608	0.14072022736499337	false
chr2	26779081	+	26	6	5	0	26	6	5	0	6	32	0.1875	1.0708746396473258e-9	true
chr2	26848193	+	32	0	1	0	32	0	1	0	0	32	0.0	1.0	false
chr2	27409491	-	205	47	3	0	205	47	3	0	47	252	0.1865079365079365	3.119543929231093e-66	true
chr2	27667337	+	41	4	1	0	41	3	1	0	3	44	0.06818181818181818	0.0004269261673527841	true
chr2	28783915	+	513	69	0	1	513	67	0	1	67	580	0.11551724137931034	6.414671595948071e-79	true
chr2	28799397	+	51	0	1	0	51	0	1	0	0	51	0.0	1.0	false
chr2	28937953	+	42	2	1	0	42	2	1	0	2	44	0.045454545454545456	0.009350775302913275	false
chr2	32192920	+	82	0	3	0	82	0	3	0	0	82	0.0	1.0	false
chr2	33583662	-	47	0	1	0	47	0	1	0	0	47	0.0	1.0	false
chr2	37199815	+	47	0	5	0	47	0	5	0	0	47	0.0	1.0	false
chr2	37202617	+	54	2	9	0	54	2	9	0	2	56	0.03571428571428571	0.014831320363009607	false
chr2	37645997	-	49	2	1	0	49	2	1	0	2	51	0.0392156862745098	0.012412859438603279	false
chr2	38681295	+	70	19	1	0	70	19	1	0	19	89	0.21348314606741572	6.160275977820308e-29	true
chr2	39067641	-	30	2	2	0	30	1	2	0	1	31	0.03225806451612903	0.09715657382936295	false
chr2	43886700	-	46	0	1	0	46	0	1	0	0	46	0.0	1.0	false
chr2	43886979	-	21	1	3	1	21	1	3	1	1	22	0.045454545454545456	0.06996530315573161	false
chr2	46759521	+	41	0	4	0	41	0	4	0	0	41	0.0	1.0	false
chr2	46907840	-	184	14	1	1	184	13	1	1	13	197	0.06598984771573604	2.1878106266113658e-13	true
chr2	47160649	-	129	7	5	0	128	2	5	0	2	130	0.015384615384615385	0.06892176396371494	false
chr2	54115680	+	60	2	1	0	60	2	1	0	2	62	0.03225806451612903	0.017976966818623444	false
chr2	55049791	-	334	11	1	0	334	11	1	0	11	345	0.03188405797101449	3.159300760040736e-8	true
chr2	55232671	+	38	1	1	0	38	1	1	0	1	39	0.02564102564102564	0.12065846734638368	false
chr2	61142820	-	29	0	4	0	29	0	4	0	0	29	0.0	1.0	false
chr2	61178973	+	30	2	1	0	30	2	1	0	2	32	0.0625	0.005032386928409777	false
chr2	61214421	-	26	0	1	0	26	0	1	0	0	26	0.0	1.0	false
chr2	64989528	+	45	1	1	0	43	1	1	0	1	44	0.022727272727272728	0.1350354626657898	false
chr2	65072084	+	32	2	1	0	31	2	1	0	2	33	0.06060606060606061	0.005345399287675507	false
chr2	65205447	+	71	4	6	1	71	1	6	0	1	72	0.013888888888888888	0.21131003930548797	false
chr2	67397629	+	59	1	1	0	59	1	1	0	1	60	0.016666666666666666	0.17948109097998774	false
chr2	69246032	+	200	9	3	0	200	9	3	0	9	209	0.0430622009569378	4.419868729662156e-8	true
chr2	70988357	-	72	0	1	0	72	0	1	0	0	72	0.0	1.0	false
chr2	71423992	+	40	1	1	0	40	0	1	0	0	40	0.0	1.0	false
chr2	72176748	-	42	0	1	0	42	0	1	0	0	42	0.0	1.0	false
chr2	72887470	+	77	3	4	0	77	2	4	0	2	79	0.02531645569620253	0.028236164204595203	false
chr2	73226064	+	38	0	2	0	38	0	2	0	0	38	0.0	1.0	false
chr2	73253004	+	59	5	5	0	59	3	5	0	3	62	0.04838709677419355	0.0011665225875951435	false
chr2	74365080	-	124	4	2	0	124	3	2	0	3	127	0.023622047244094488	0.008778217203480449	false
chr2	74369422	-	131	11	1	0	130	10	1	0	10	140	0.07142857142857142	5.8040795683419066e-11	true
chr2	74422171	+	116	4	1	0	115	4	1	0	4	119	0.03361344537815126	0.000689631260664345	true
chr2	74424909	+	118	1	2	0	118	1	2	0	1	119	0.008403361344537815	0.32452536613405986	false
chr2	74458456	+	16	2	1	0	16	2	1	0	2	18	0.1111111111111111	0.0016005060705923794	false
chr2	74878832	+	61	0	1	0	61	0	1	0	0	61	0.0	1.0	false
chr2	84971303	+	95	3	6	0	95	3	6	0	3	98	0.030612244897959183	0.004296787627310026	false
chr2	85560847	-	68	0	1	0	68	0	1	0	0	68	0.0	1.0	false
chr2	86166544	-	211	8	21	1	211	7	21	1	7	218	0.03211009174311927	9.623236837764982e-6	true
chr2	86337537	-	30	1	1	0	30	1	1	0	1	31	0.03225806451612903	0.09715657382936295	false
chr2	96208467	-	80	2	1	0	80	2	1	0	2	82	0.024390243902439025	0.030240097521446706	false
chr2	96271534	+	97	2	1	0	96	2	1	0	2	98	0.02040816326530612	0.04182074483356168	false
chr2	96833218	+	47	0	4	0	47	0	4	0	0	47	0.0	1.0	false
chr2	98207640	+	114	2	9	0	111	2	9	0	2	113	0.017699115044247787	0.05392549875323475	false
chr2	99429870	-	31	2	3	0	31	2	3	0	2	33	0.06060606060606061	0.005345399287675507	false
chr2	100988179	+	50	2	2	0	50	2	2	0	2	52	0.038461538461538464	0.012881431516093974	false
chr2	101006418	+	1906	73	22	1	1906	53	20	0	53	1959	0.027054619703930576	1.9292298482345807e-30	true
chr2	101006422	+	315	6	10	1	315	3	10	0	3	318	0.009433962264150943	0.08878817256317156	false
chr2	101027443	-	47	2	1	0	47	2	1	0	2	49	0.04081632653061224	0.011498782889272216	false
chr2	101253300	+	153	5	1	0	153	5	1	0	5	158	0.03164556962025317	0.0001958668329650482	true
chr2	101274636	-	7	5	1	0	7	5	1	0	5	12	0.4166666666666667	3.0017507102499414e-10	true
chr2	105308132	-	47	2	1	0	47	2	1	0	2	49	0.04081632653061224	0.011498782889272216	false
chr2	108686769	+	59	2	6	1	59	2	6	1	2	61	0.03278688524590164	0.01743469442407414	false
chr2	111940421	-	9	1	1	0	8	1	1	0	1	9	0.1111111111111111	0.02923683467498033	false
chr2	112532382	+	34	4	1	0	34	2	1	0	2	36	0.05555555555555555	0.006336508386074512	false
chr2	112564475	+	77	2	1	0	77	1	1	0	1	78	0.01282051282051282	0.22675846895038904	false
chr2	117978014	-	52	1	2	0	52	0	2	0	0	52	0.0	1.0	false
chr2	119247945	+	20	2	2	0	20	2	2	0	2	22	0.09090909090909091	0.002395411521934828	false
chr2	119680882	+	52	1	1	0	52	1	1	0	1	53	0.018867924528301886	0.160324287843551	false
chr2	127107104	-	43	1	2	0	43	1	2	0	1	44	0.022727272727272728	0.1350354626657898	false
chr2	127846519	-	22	0	1	0	22	0	1	0	0	22	0.0	1.0	false
chr2	127864225	-	50	2	1	0	50	2	1	0	2	52	0.038461538461538464	0.012881431516093974	false
chr2	128026237	-	20	1	1	0	20	1	1	0	1	21	0.047619047619047616	0.06689394444510449	false
chr2	128155513	+	57	2	1	0	57	2	1	0	2	59	0.03389830508474576	0.016371587414261927	false
chr2	131048792	-	71	0	1	0	71	0	1	0	0	71	0.0	1.0	false
chr2	131147328	+	114	3	2	0	114	3	2	0	3	117	0.02564102564102564	0.007017482210681812	false
chr2	138902140	-	71	2	6	0	71	2	6	0	2	73	0.0273972602739726	0.024397540799369594	false
chr2	151475137	+	51	1	1	0	51	1	1	0	1	52	0.019230769230769232	0.15755133182224934	false
chr2	152120228	-	32	2	1	0	32	2	1	0	2	34	0.058823529411764705	0.005667130792850194	false
chr2	152647824	+	30	1	1	0	30	0	1	0	0	30	0.0	1.0	false
chr2	154664127	-	89	2	22	0	89	2	22	0	2	91	0.02197802197802198	0.036574956180472934	false
chr2	158640640	+	33	1	9	0	33	1	9	0	1	34	0.029411764705882353	0.10604250501099872	false
chr2	160273255	-	79	2	3	0	79	1	3	0	1	80	0.0125	0.2318404069604909	false
chr2	168456478	+	52	2	1	0	52	2	1	0	2	54	0.037037037037037035	0.013841365826389878	false
chr2	173367244	+	47	1	1	0	47	1	1	0	1	48	0.020833333333333332	0.14636763035942127	false
chr2	173575417	-	7	4	1	1	6	4	1	1	4	10	0.4	2.426323352240488e-8	true
chr2	174682843	-	54	13	3	0	54	13	3	0	13	67	0.19402985074626866	1.1449481128229577e-19	true
chr2	177220893	+	43	2	6	0	43	1	6	0	1	44	0.022727272727272728	0.1350354626657898	false
chr2	180980701	+	42	1	1	0	42	1	1	0	1	43	0.023255813953488372	0.13217899249845172	false
chr2	186677288	+	48	2	2	0	48	2	2	0	2	50	0.04	0.011951957971907566	false
chr2	190649121	+	36	2	1	0	36	2	1	0	2	38	0.05263157894736842	0.007040037047473633	false
chr2	190930521	+	57	0	1	0	57	0	1	0	0	57	0.0	1.0	false
chr2	197706186	+	45	2	1	0	45	2	1	0	2	47	0.0425531914893617	0.010615836394104218	false
chr2	201389458	-	43	0	1	0	43	0	1	0	0	43	0.0	1.0	false
chr2	203430371	+	19	0	2	0	19	0	2	0	0	19	0.0	1.0	false
chr2	216113060	+	565	25	7	0	565	25	7	0	25	590	0.0423728813559322	1.0349911699601225e-19	true
chr2	216447043	+	38	3	2	0	38	3	2	0	3	41	0.07317073170731707	0.00034617060996899526	true
chr2	217803488	-	20	1	1	0	19	1	1	0	1	20	0.05	0.06381244283942049	false
chr2	218264331	-	58	1	2	0	58	1	2	0	1	59	0.01694915254237288	0.17677139863517097	false
chr2	219178989	+	53	0	3	0	53	0	3	0	0	53	0.0	1.0	false
chr2	219542041	-	32	9	1	0	32	9	1	0	9	41	0.21951219512195122	1.4450356804910804e-14	true
chr2	219571354	-	31	1	1	0	31	1	1	0	1	32	0.03125	0.10012832179390982	false
chr2	222642876	-	285	8	4	0	285	8	4	0	8	293	0.027303754266211604	7.34620570243806e-6	true
chr2	229859023	-	49	2	1	0	49	1	1	0	1	50	0.02	0.15197791719960327	false
chr2	231454751	-	64	2	13	1	63	0	13	1	0	63	0.0	1.0	false
chr2	231808537	+	66	3	1	0	66	2	1	0	2	68	0.029411764705882353	0.021377360963710484	false
chr2	232522104	+	408	37	1	0	408	37	1	0	37	445	0.08314606741573034	5.718941019087247e-39	true
chr2	232523961	+	88	21	2	2	88	21	2	2	21	109	0.1926605504587156	8.472966223067711e-31	true
chr2	236120213	+	58	1	2	0	58	1	2	0	1	59	0.01694915254237288	0.17677139863517097	false
chr2	237692426	+	21	2	2	0	21	2	2	0	2	23	0.08695652173913043	0.0026178207261299278	false
chr2	240435735	+	41	1	1	0	41	1	1	0	1	42	0.023809523809523808	0.12931308908678427	false
chr2	240435748	+	46	0	1	0	46	0	1	0	0	46	0.0	1.0	false
chr2	240435939	+	43	2	1	0	43	2	1	0	2	45	0.044444444444444446	0.0097644718565112	false
chr2	240569072	+	44	1	1	0	44	1	1	0	1	45	0.022222222222222223	0.13788253063872796	false
chr2	240572439	+	41	2	2	0	41	2	2	0	2	43	0.046511627906976744	0.008945145796751435	false
chr2	240598958	+	19	3	0	1	19	3	0	1	3	22	0.13636363636363635	0.00005240276379641267	true
chr2	241229433	-	491	38	5	1	491	37	5	1	37	528	0.07007575757575757	3.144074229723001e-36	true
chr2	241742453	+	47	0	1	0	47	0	1	0	0	47	0.0	1.0	false
chr3	5180051	+	46	1	1	0	46	1	1	0	1	47	0.02127659574468085	0.14354858369044748	false
chr3	8880244	-	35	0	1	0	35	0	1	0	0	35	0.0	1.0	false
chr3	8936036	-	51	1	1	0	51	1	1	0	1	52	0.019230769230769232	0.15755133182224934	false
chr3	9649693	+	56	2	3	0	56	2	3	0	2	58	0.034482758620689655	0.01585085906110682	false
chr3	9689984	+	42	3	1	0	42	3	1	0	3	45	0.06666666666666667	0.00045629940055779897	true
chr3	9690053	+	49	6	1	0	49	6	1	0	6	55	0.10909090909090909	3.210721345667623e-8	true
chr3	11225846	-	9	2	1	0	9	2	1	0	2	11	0.18181818181818182	0.0005842312731166437	true
chr3	11331423	+	65	1	1	0	65	1	1	0	1	66	0.015151515151515152	0.19555296873933498	false
chr3	11333059	+	35	2	1	0	35	2	1	0	2	37	0.05405405405405406	0.006684033809647464	false
chr3	12582865	+	113	3	1	0	113	3	1	0	3	116	0.02586206896551724	0.0068541421308438676	false
chr3	12836048	-	239	7	11	0	239	6	11	0	6	245	0.024489795918367346	0.00018372204659271432	true
chr3	13319945	-	206	3	1	0	206	3	1	0	3	209	0.014354066985645933	0.03243251518940656	false
chr3	13570835	+	69	0	1	0	69	0	1	0	0	69	0.0	1.0	false
chr3	14447691	+	68	3	1	0	68	3	1	0	3	71	0.04225352112676056	0.001724515354105753	false
chr3	14481802	+	36	2	6	0	36	2	6	0	2	38	0.05263157894736842	0.007040037047473633	false
chr3	15043033	-	50	2	2	0	50	1	2	0	1	51	0.0196078431372549	0.15476921835482327	false
chr3	15043786	+	44	0	1	0	44	0	1	0	0	44	0.0	1.0	false
chr3	15046565	+	53	0	1	0	53	0	1	0	0	53	0.0	1.0	false
chr3	15051896	-	59	1	1	0	59	1	1	0	1	60	0.016666666666666666	0.17948109097998774	false
chr3	15332525	-	304	27	1	0	304	27	1	0	27	331	0.08157099697885196	1.1895103124370666e-28	true
chr3	15667534	-	43	4	1	0	43	3	1	0	3	46	0.06521739130434782	0.0004869376504999364	true
chr3	17159513	-	23	2	1	0	23	2	1	0	2	25	0.08	0.003090607703256871	false
chr3	23920838	+	79	5	1	0	79	3	1	0	3	82	0.036585365853658534	0.0026012836255034076	false
chr3	24555977	+	58	1	4	0	44	1	4	0	1	45	0.022222222222222223	0.13788253063872796	false
chr3	28241682	+	117	5	3	0	117	5	3	0	5	122	0.040983606557377046	0.00005816407189090561	true
chr3	31579868	+	63	3	1	0	62	2	1	0	2	64	0.03125	0.019082685766565723	false
chr3	31980949	-	33	2	1	0	33	2	1	0	2	35	0.05714285714285714	0.005997520653790533	false
chr3	32168134	+	48	1	2	0	48	1	2	0	1	49	0.02040816326530612	0.14917739801504937	false
chr3	33114370	+	964	34	5	0	963	32	5	0	32	995	0.032160804020100506	3.2592758434807797e-21	true
chr3	33592479	-	48	1	1	0	48	0	1	0	0	48	0.0	1.0	false
chr3	37366495	+	31	1	1	0	31	1	1	0	1	32	0.03125	0.10012832179390982	false
chr3	39096174	+	58	2	1	0	58	2	1	0	2	60	0.03333333333333333	0.01689955029098264	false
chr3	42549324	-	55	1	2	0	55	1	2	0	1	56	0.017857142857142856	0.16858851215624265	false
chr3	42550794	-	29	3	1	0	29	3	1	0	3	32	0.09375	0.00016467307028797748	true
chr3	45225069	-	40	2	1	0	40	2	1	0	2	42	0.047619047619047616	0.00854764113121742	false
chr3	45676960	+	61	1	1	0	61	1	1	0	1	62	0.016129032258064516	0.18487374782046545	false
chr3	45973133	-	27	3	1	0	27	3	1	0	3	30	0.1	0.00013545779937193143	true
chr3	46163813	+	44	1	1	0	44	1	1	0	1	45	0.022222222222222223	0.13788253063872796	false
chr3	47417430	-	54	4	1	0	54	4	1	0	4	58	0.06896551724137931	0.00004321026512381501	true
chr3	47670681	-	261	12	1	1	261	8	1	1	8	269	0.02973977695167286	3.940803934204824e-6	true
chr3	47846241	+	200	25	2	0	200	25	2	0	25	225	0.1111111111111111	4.7032229885122724e-30	true
chr3	47851228	-	57	4	1	0	57	4	1	0	4	61	0.06557377049180328	0.000052732731196647924	true
chr3	48088792	-	29	1	2	0	28	0	2	0	0	28	0.0	1.0	false
chr3	48432647	-	273	8	1	0	273	8	1	0	8	281	0.028469750889679714	5.420911593071491e-6	true
chr3	48468769	-	30	7	4	0	30	7	4	0	7	37	0.1891891891891892	3.95266167812303e-11	true
chr3	48570484	-	39	3	4	0	39	3	4	0	3	42	0.07142857142857142	0.000371884633655124	true
chr3	48573691	-	81	1	4	0	81	1	4	0	1	82	0.012195121951219513	0.23688894519458303	false
chr3	48575209	-	56	12	1	0	56	12	1	0	12	68	0.17647058823529413	9.932927054374202e-18	true
chr3	48575673	-	76	3	1	0	76	3	1	0	3	79	0.0379746835443038	0.0023398596106428693	false
chr3	48577001	-	57	2	3	0	57	2	3	0	2	59	0.03389830508474576	0.016371587414261927	false
chr3	48587309	-	121	12	2	0	121	12	2	0	12	133	0.09022556390977443	4.294751918200545e-14	true
chr3	48593593	-	64	4	1	0	63	4	1	0	4	67	0.05970149253731343	0.0000762441240328973	true
chr3	48604272	-	484	33	10	1	484	32	10	1	32	516	0.06201550387596899	6.977283307373285e-30	true
chr3	48918928	+	105	8	2	0	105	8	2	0	8	113	0.07079646017699115	5.186467691042264e-9	true
chr3	48918967	+	158	4	2	0	158	4	2	0	4	162	0.024691358024691357	0.002147479073732666	false
chr3	49004886	+	94	4	1	0	94	4	1	0	4	98	0.04081632653061224	0.00033136024826956354	true
chr3	49017783	-	64	0	1	0	64	0	1	0	0	64	0.0	1.0	false
chr3	49104400	-	160	50	0	1	159	50	0	1	50	209	0.23923444976076555	2.4931994696084764e-76	true
chr3	49111605	-	68	1	1	0	68	1	1	0	1	69	0.014492753623188406	0.20347046667070104	false
chr3	49278337	-	50	3	1	0	50	3	1	0	3	53	0.05660377358490566	0.0007386579550873613	true
chr3	49325780	-	88	2	1	0	88	1	1	0	1	89	0.011235955056179775	0.2542989619861872	false
chr3	49724952	-	31	1	1	0	31	1	1	0	1	32	0.03125	0.10012832179390982	false
chr3	50617564	+	69	2	1	0	69	2	1	0	2	71	0.028169014084507043	0.02316957919852581	false
chr3	51391334	+	73	2	6	0	73	2	6	0	2	75	0.02666666666666667	0.0256515551495508	false
chr3	51391717	+	51	2	1	0	51	1	1	0	1	52	0.019230769230769232	0.15755133182224934	false
chr3	51967349	-	55	2	3	0	55	2	3	0	2	57	0.03508771929824561	0.015337418772214423	false
chr3	51983515	+	43	4	1	0	43	3	1	0	3	46	0.06521739130434782	0.0004869376504999364	true
chr3	51983528	+	48	1	1	0	48	0	1	0	0	48	0.0	1.0	false
chr3	52246040	+	42	0	1	0	42	0	1	0	0	42	0.0	1.0	false
chr3	52409727	-	74	3	5	0	74	3	5	0	3	77	0.03896103896103896	0.0021750182624781936	false
chr3	52455717	+	44	1	1	0	44	0	1	0	0	44	0.0	1.0	false
chr3	52533690	-	102	1	1	0	102	1	1	0	1	103	0.009708737864077669	0.2879364537001817	false
chr3	52685812	+	29	0	1	0	29	0	1	0	0	29	0.0	1.0	false
chr3	52906146	-	47	5	1	0	47	2	1	0	2	49	0.04081632653061224	0.011498782889272216	false
chr3	53865309	+	40	2	1	0	40	2	1	0	2	42	0.047619047619047616	0.00854764113121742	false
chr3	55487026	-	49	3	1	0	49	3	1	0	3	52	0.057692307692307696	0.0006985575013362088	true
chr3	57572048	-	41	2	11	0	41	1	11	0	1	42	0.023809523809523808	0.12931308908678427	false
chr3	57757026	+	24	1	1	0	24	1	1	0	1	25	0.04	0.07911885522593269	false
chr3	58008539	+	57	2	16	0	56	1	16	0	1	57	0.017543859649122806	0.17132513882381456	false
chr3	69965827	+	70	0	1	0	70	0	1	0	0	70	0.0	1.0	false
chr3	72817254	-	60	0	1	0	60	0	1	0	0	60	0.0	1.0	false
chr3	72928854	+	54	6	6	0	52	6	6	0	6	58	0.10344827586206896	4.4450834895656456e-8	true
chr3	79018857	-	13	0	1	0	13	0	1	0	0	13	0.0	1.0	false
chr3	100748233	+	50	0	1	0	50	0	1	0	0	50	0.0	1.0	false
chr3	100748586	+	46	0	8	0	46	0	8	0	0	46	0.0	1.0	false
chr3	100748963	+	106	13	5	0	106	3	5	0	3	109	0.027522935779816515	0.005774325918012089	false
chr3	112561756	-	37	2	2	0	37	1	2	0	1	38	0.02631578947368421	0.11775451840222492	false
chr3	119226821	-	60	0	5	0	60	0	5	0	0	60	0.0	1.0	false
chr3	121722273	-	37	0	2	0	37	0	2	0	0	37	0.0	1.0	false
chr3	121772577	-	45	4	5	0	45	1	5	0	1	46	0.021739130434782608	0.14072022736499337	false
chr3	124763047	-	54	3	1	0	54	2	1	0	2	56	0.03571428571428571	0.014831320363009607	false
chr3	124887114	-	57	2	2	0	57	2	2	0	2	59	0.03389830508474576	0.016371587414261927	false
chr3	126988609	+	53	1	3	0	53	1	3	0	1	54	0.018518518518518517	0.16308811656085592	false
chr3	127016652	+	40	0	1	0	40	0	1	0	0	40	0.0	1.0	false
chr3	127020203	+	54	1	1	0	54	1	1	0	1	55	0.01818181818181818	0.16584284801707777	false
chr3	128499334	+	22	1	1	0	22	1	1	0	1	23	0.043478260869565216	0.07302655235707715	false
chr3	128726260	+	598	32	4	0	596	28	4	0	28	624	0.04487179487179487	1.5074313805317624e-22	true
chr3	128879721	+	62	2	1	0	62	2	1	0	2	64	0.03125	0.019082685766565723	false
chr3	129169641	-	222	22	26	0	220	5	26	0	5	225	0.022222222222222223	0.0009754749514668006	true
chr3	129556105	-	37	1	1	0	37	1	1	0	1	38	0.02631578947368421	0.11775451840222492	false
chr3	129571068	-	56	1	1	0	56	1	1	0	1	57	0.017543859649122806	0.17132513882381456	false
chr3	131462075	-	42	1	3	0	42	1	3	0	1	43	0.023255813953488372	0.13217899249845172	false
chr3	133661853	-	22	2	1	0	22	2	1	0	2	24	0.08333333333333333	0.002849574094261613	false
chr3	137881820	+	12	2	1	0	11	2	1	0	2	13	0.15384615384615385	0.0008249233914129011	true
chr3	141260244	+	49	2	1	0	49	2	1	0	2	51	0.0392156862745098	0.012412859438603279	false
chr3	141443454	+	68	1	1	0	68	1	1	0	1	69	0.014492753623188406	0.20347046667070104	false
chr3	142101745	-	45	1	1	0	45	1	1	0	1	46	0.021739130434782608	0.14072022736499337	false
chr3	148994269	+	43	1	1	0	43	1	1	0	1	44	0.022727272727272728	0.1350354626657898	false
chr3	149656989	-	81	6	1	0	81	6	1	0	6	87	0.06896551724137931	5.111191558534044e-7	true
chr3	149971027	-	43	1	1	0	43	1	1	0	1	44	0.022727272727272728	0.1350354626657898	false
chr3	150546246	-	468	122	4	0	468	119	4	0	119	587	0.20272572402044292	1.1053384094073186e-169	true
chr3	157159997	-	33	2	1	0	33	2	1	0	2	35	0.05714285714285714	0.005997520653790533	false
chr3	158802279	+	64	2	1	0	64	2	1	0	2	66	0.030303030303030304	0.02021628857508566	false
chr3	160434139	+	87	2	1	0	87	1	1	0	1	88	0.011363636363636364	0.2518363491542157	false
chr3	170291866	+	56	3	7	0	56	2	7	0	2	58	0.034482758620689655	0.01585085906110682	false
chr3	177024436	-	44	3	1	0	44	3	1	0	3	47	0.06382978723404255	0.0005188631170895373	true
chr3	179588469	-	32	1	3	0	32	1	3	0	1	33	0.030303030303030304	0.10309028812222965	false
chr3	180948407	+	40	3	1	0	40	0	1	0	0	40	0.0	1.0	false
chr3	183810612	+	65	2	1	0	65	2	1	0	2	67	0.029850746268656716	0.02079341679830215	false
chr3	183884781	-	26	1	1	0	26	1	1	0	1	27	0.037037037037037035	0.0851711179465615	false
chr3	184299313	+	263	9	22	0	262	9	22	0	9	271	0.033210332103321034	3.9723868663470034e-7	true
chr3	184306113	+	662	17	11	1	662	17	11	1	17	679	0.025036818851251842	2.5510614931919176e-10	true
chr3	184315395	+	42	1	1	0	42	1	1	0	1	43	0.023255813953488372	0.13217899249845172	false
chr3	184315396	+	42	2	1	0	42	2	1	0	2	44	0.045454545454545456	0.009350775302913275	false
chr3	184317335	+	376	18	31	0	376	18	31	0	18	394	0.04568527918781726	3.5111200533030416e-15	true
chr3	184317763	+	523	39	14	1	523	38	14	1	38	561	0.0677361853832442	1.309982245320985e-36	true
chr3	184327684	+	324	12	1	0	324	11	1	0	11	335	0.03283582089552239	2.344172035471546e-8	true
chr3	186581447	+	231	11	3	0	231	10	3	0	10	241	0.04149377593360996	1.1284254781106504e-8	true
chr3	195068659	-	32	1	1	0	32	1	1	0	1	33	0.030303030303030304	0.10309028812222965	false
chr3	195270836	-	29	0	1	0	29	0	1	0	0	29	0.0	1.0	false
chr3	196503006	-	43	1	1	0	43	1	1	0	1	44	0.022727272727272728	0.1350354626657898	false
chr3	196734544	+	34	1	6	0	34	0	6	0	0	34	0.0	1.0	false
chr3	197044493	-	42	2	1	0	42	2	1	0	2	44	0.045454545454545456	0.009350775302913275	false
chr4	442669	-	34	3	3	0	33	2	3	0	2	35	0.05714285714285714	0.005997520653790533	false
chr4	443865	-	36	0	4	0	36	0	4	0	0	36	0.0	1.0	false
chr4	851879	-	125	4	1	0	125	4	1	0	4	129	0.031007751937984496	0.0009315857565731442	true
chr4	867164	-	51	1	1	0	51	1	1	0	1	52	0.019230769230769232	0.15755133182224934	false
chr4	1248203	-	12	2	1	0	12	2	1	0	2	14	0.14285714285714285	0.0009603051460520346	true
chr4	1692800	-	90	4	1	0	90	4	1	0	4	94	0.0425531914893617	0.00028267073752197936	true
chr4	1693472	-	37	2	1	0	37	0	1	0	0	37	0.0	1.0	false
chr4	1715990	-	73	4	1	0	73	4	1	0	4	77	0.05194805194805195	0.00013113761853324844	true
chr4	1807308	+	71	2	1	0	71	2	1	0	2	73	0.0273972602739726	0.024397540799369594	false
chr4	1841410	-	170	37	1	0	170	37	1	0	37	207	0.178743961352657	9.364034064813321e-52	true
chr4	1979040	+	117	11	2	0	117	8	2	0	8	125	0.064	1.1510790125919912e-8	true
chr4	2042462	+	527	16	6	0	527	16	6	0	16	543	0.029465930018416207	8.122087892009066e-11	true
chr4	2064745	+	39	1	1	0	39	1	1	0	1	40	0.025	0.12355285781770667	false
chr4	2514555	+	31	2	7	0	30	2	7	0	2	32	0.0625	0.005032386928409777	false
chr4	3238896	+	68	3	1	0	68	3	1	0	3	71	0.04225352112676056	0.001724515354105753	false
chr4	3512837	-	200	10	2	0	200	10	2	0	10	210	0.047619047619047616	3.0359506563174685e-9	true
chr4	3768279	+	41	1	2	0	41	1	2	0	1	42	0.023809523809523808	0.12931308908678427	false
chr4	4235825	-	28	1	1	0	28	1	1	0	1	29	0.034482758620689655	0.09118360367289804	false
chr4	4247927	-	14	1	1	0	14	1	1	0	1	15	0.06666666666666667	0.04825161514483567	false
chr4	4419544	-	60	3	1	0	60	3	1	0	3	63	0.047619047619047616	0.0012218548877244973	false
chr4	4863552	+	75	10	5	0	75	8	5	0	8	83	0.0963855421686747	4.3637543357581546e-10	true
