ref	pos	strand	u	d	ur	pval	passed
chr22	42980463	+	2	11	0.18181818181818182	0.16848685445621564	false
chr22	42980466	+	2	11	0.18181818181818182	0.16848685445621564	false
chr22	42980467	+	2	11	0.18181818181818182	0.16848685445621564	false
chrX	3218900	-	1	38	0.02631578947368421	0.930621074901941	false
chrX	3218905	-	1	38	0.02631578947368421	0.930621074901941	false
chrX	5832836	+	1	33	0.030303030303030304	0.9014406969149689	false
chrX	5832843	+	5	37	0.13513513513513514	0.10285226587263811	false
chrX	5832854	+	1	38	0.02631578947368421	0.930621074901941	false
chrX	5832855	+	11	38	0.2894736842105263	0.000029987473070576943	true
chrX	5832859	+	1	38	0.02631578947368421	0.930621074901941	false
chrX	6255791	+	2	3	0.6666666666666666	0.013169720080791956	false
chrX	6483929	+	2	11	0.18181818181818182	0.16848685445621564	false
chrX	6483943	+	0	23	0.0	1.0	false
chrX	6483945	+	7	23	0.30434782608695654	0.0006120708997550811	true
chrX	6483946	+	4	23	0.17391304347826086	0.06651944741830552	false
chrX	6483949	+	5	23	0.21739130434782608	0.017214312009263436	false
chrX	6483951	+	1	23	0.043478260869565216	0.8010986467606828	false
chrX	6483961	+	1	23	0.043478260869565216	0.8010986467606828	false
chrX	6483962	+	1	23	0.043478260869565216	0.8010986467606828	false
chrX	7691254	+	1	12	0.08333333333333333	0.5694021438426051	false
chrX	40088441	-	6	6	1.0	9.719293797471841e-8	false
chrX	48177445	-	0	39	0.0	1.0	false
chrX	57986533	+	13	18	0.7222222222222222	3.9655695404300076e-12	true
chrX	68141895	-	4	29	0.13793103448275862	0.1302454881800137	false
chrX	80809795	-	0	13	0.0	1.0	false
chrX	80809799	-	2	13	0.15384615384615385	0.21903323469555475	false
chrX	82934869	-	2	35	0.05714285714285714	0.6963095197398523	false
chrX	82934870	-	0	34	0.0	1.0	false
chrX	82934873	-	1	30	0.03333333333333333	0.8783310785768236	false
chrX	82934874	-	0	28	0.0	1.0	false
chrX	108534122	-	12	12	1.0	9.446467192157459e-15	true
chrX	111348847	-	2	7	0.2857142857142857	0.07683218314940325	false
chrX	111348853	-	1	23	0.043478260869565216	0.8010986467606828	false
chrX	118076868	+	2	10	0.2	0.14404698955590134	false
chrX	118076869	+	2	10	0.2	0.14404698955590134	false
chrX	118607025	+	2	39	0.05128205128205128	0.7518556130449525	false
chrX	118607026	+	1	39	0.02564102564102564	0.9353254291613354	false
chrX	118607031	+	2	39	0.05128205128205128	0.7518556130449525	false
chrX	122586545	-	5	14	0.35714285714285715	0.001706580519117287	false
chrX	122586547	-	14	15	0.9333333333333333	6.102566033129788e-16	true
chrX	122586551	-	8	15	0.5333333333333333	1.8630233457647747e-6	true
chrX	122586556	-	8	15	0.5333333333333333	1.8630233457647747e-6	true
chrX	130504373	+	1	30	0.03333333333333333	0.8783310785768236	false
chrX	130504376	+	1	35	0.02857142857142857	0.9143535037083453	false
chrX	134742896	-	6	8	0.75	2.4144506588089227e-6	false
chrX	134742899	-	4	13	0.3076923076923077	0.009196130695822688	false
chrX	134742905	-	6	13	0.46153846153846156	0.0001098646738091409	true
chrX	142550967	+	0	13	0.0	1.0	false
chrX	142550969	+	1	14	0.07142857142857142	0.6258171827903288	false
chrX	147916566	+	3	23	0.13043478260869565	0.2020869789813946	false
chrX	147916570	+	4	23	0.17391304347826086	0.06651944741830552	false
chrX	147916573	+	4	23	0.17391304347826086	0.06651944741830552	false
chrX	147916574	+	2	23	0.08695652173913043	0.46833794078194196	false
chrY	9682195	+	2	40	0.05	0.7642960913270465	false
chrY	17306634	-	7	14	0.5	0.000014760428713968801	true
chrY	19302957	+	0	29	0.0	1.0	false
chrY	23505423	+	1	16	0.0625	0.6748409712383987	false
chrY	23505429	+	4	16	0.25	0.01988792205421585	false
chrY	23505430	+	1	16	0.0625	0.6748409712383987	false
chrY	23505433	+	3	16	0.1875	0.08996616978660552	false
KI270905.1	1331587	+	1	76	0.013157894736842105	0.9951865647522379	false
KI270905.1	1331606	+	4	229	0.017467248908296942	0.9999047703407239	false
KI270905.1	1331618	+	2	229	0.008733624454148471	0.999998164336068	false
KI270905.1	1331625	+	3	230	0.013043478260869565	0.9999847783416743	false
KI270905.1	1331680	+	0	190	0.0	1.0	false
KI270894.1	111589	-	46	61	0.7540983606557377	4.3625235097642216e-41	true
chrX	142550979	+	0	0		1.0	false
chr15	96168777	-	0	0		1.0	false
chr3	54808484	-	0	0		1.0	false
chr13	31753406	-	0	0		1.0	false
chr12	94469424	-	0	0		1.0	false
chr11	75112853	-	0	0		1.0	false
chr3	54808485	-	0	0		1.0	false
chr1	33208637	-	0	0		1.0	false
chr5	154112748	-	0	0	NaN	1.0	false
chr3	75141572	-	0	0		1.0	false
chrX	142550981	+	0	0		1.0	false
chr12	90838816	-	0	0		1.0	false
chr12	90838818	-	0	0		1.0	false
chr4	125548568	+	18	18	1.0	9.181298998875723e-22	true
chr2	209836761	+	0	1	0.0	1.0	false
chr3	168931468	-	0	22	0.0	1.0	false
